Week,Item Name,Category,Ordered Stock,Projected Covers,Stock Left,Season
42,Disaronno,Spirits,10,212,3,Fall
42,Havana Club 3,Spirits,15,436,10,Fall
42,Havana Club 7,Spirits,22,146,6,Fall
42,High Commissioner,Spirits,17,389,13,Fall
42,Irn Bru,Soft Drinks,23,360,19,Fall
42,J20,Soft Drinks,9,276,3,Fall
42,Jack Daniels,Spirits,31,409,11,Fall
42,Kahlua,Spirits,34,368,34,Fall
42,Lemonade,Soft Drinks,39,385,23,Fall
42,Light Tonic,Soft Drinks,50,290,39,Fall
42,Limoncello,Spirits,43,498,25,Fall
42,Macallan 12,Spirits,46,333,41,Fall
42,Malbec,Wine,26,388,17,Fall
42,Martini Rosso,Spirits,45,145,42,Fall
42,Merlot,Wine,25,345,11,Fall
42,Moet,Wine,42,450,38,Fall
42,Orange Juice,Soft Drinks,31,485,21,Fall
42,Passoa,Spirits,43,316,34,Fall
42,Peroni,Beer,19,253,12,Fall
42,Pineapple Juice,Soft Drinks,12,149,0,Fall
42,Pink Gin,Spirits,21,449,6,Fall
42,Pinot Grigio,Wine,32,333,20,Fall
42,Prosecco,Wine,46,281,30,Fall
42,Rijoca,Wine,5,464,0,Fall
42,Sauvignon Blanc,Wine,45,379,44,Fall
42,St Germain,Spirits,14,141,12,Fall
42,Tanqueray 10,Spirits,38,363,33,Fall
42,Tonic Water,Soft Drinks,41,133,36,Fall
43,Apple Juice,Soft Drinks,40,394,25,Fall
43,Bacardi Blanco,Spirits,39,234,25,Fall
43,Bira Moretti,Beer,50,315,50,Fall
43,Bombay Gin,Spirits,48,142,45,Fall
43,Captain Morgan Spiced Rum,Spirits,28,268,15,Fall
43,Chardonnay,Wine,38,278,32,Fall
43,Coca Cola,Soft Drinks,14,474,11,Fall
43,Coke Zero,Soft Drinks,24,433,22,Fall
43,Cointreau,Spirits,42,214,38,Fall
43,Corona,Beer,40,285,40,Fall
43,Cranberry Juice,Soft Drinks,36,302,29,Fall
43,Dalmore 12,Spirits,15,124,0,Fall
43,Diet Coke,Soft Drinks,8,349,0,Fall
43,Disaronno,Spirits,41,109,25,Fall
43,Havana Club 3,Spirits,45,401,30,Fall
43,Havana Club 7,Spirits,50,360,49,Fall
43,High Commissioner,Spirits,20,436,19,Fall
43,Irn Bru,Soft Drinks,16,262,0,Fall
43,J20,Soft Drinks,39,400,39,Fall
43,Jack Daniels,Spirits,13,279,0,Fall
43,Kahlua,Spirits,17,107,10,Fall
43,Lemonade,Soft Drinks,20,495,13,Fall
43,Light Tonic,Soft Drinks,7,456,3,Fall
43,Limoncello,Spirits,42,462,34,Fall
43,Macallan 12,Spirits,26,220,25,Fall
43,Malbec,Wine,11,377,0,Fall
43,Martini Rosso,Spirits,42,296,34,Fall
43,Merlot,Wine,10,372,0,Fall
43,Moet,Wine,41,382,32,Fall
43,Orange Juice,Soft Drinks,23,314,23,Fall
43,Passoa,Spirits,8,487,2,Fall
43,Peroni,Beer,12,113,0,Fall
43,Pineapple Juice,Soft Drinks,50,239,43,Fall
43,Pink Gin,Spirits,5,474,0,Fall
43,Pinot Grigio,Wine,35,162,34,Fall
43,Prosecco,Wine,14,497,5,Fall
43,Rijoca,Wine,40,373,30,Fall
43,Sauvignon Blanc,Wine,37,232,25,Fall
43,St Germain,Spirits,28,279,15,Fall
43,Tanqueray 10,Spirits,33,294,32,Fall
43,Tonic Water,Soft Drinks,43,210,30,Fall
44,Apple Juice,Soft Drinks,41,428,26,Fall
44,Bacardi Blanco,Spirits,24,252,21,Fall
44,Bira Moretti,Beer,14,100,2,Fall
44,Bombay Gin,Spirits,48,394,32,Fall
44,Captain Morgan Spiced Rum,Spirits,25,108,16,Fall
44,Chardonnay,Wine,26,210,9,Fall
44,Coca Cola,Soft Drinks,20,412,20,Fall
44,Coke Zero,Soft Drinks,28,269,10,Fall
44,Cointreau,Spirits,23,214,23,Fall
44,Corona,Beer,38,244,30,Fall
44,Cranberry Juice,Soft Drinks,11,489,0,Fall
44,Dalmore 12,Spirits,37,439,30,Fall
44,Diet Coke,Soft Drinks,41,477,27,Fall
44,Disaronno,Spirits,50,215,40,Fall
44,Havana Club 3,Spirits,33,296,31,Fall
44,Havana Club 7,Spirits,42,306,27,Fall
44,High Commissioner,Spirits,15,423,12,Fall
44,Irn Bru,Soft Drinks,14,272,5,Fall
44,J20,Soft Drinks,16,366,0,Fall
44,Jack Daniels,Spirits,39,473,30,Fall
44,Kahlua,Spirits,50,460,39,Fall
44,Lemonade,Soft Drinks,18,216,6,Fall
44,Light Tonic,Soft Drinks,6,452,3,Fall
44,Limoncello,Spirits,44,404,25,Fall
44,Macallan 12,Spirits,30,245,26,Fall
44,Malbec,Wine,36,290,30,Fall
44,Martini Rosso,Spirits,47,482,30,Fall
44,Merlot,Wine,14,297,1,Fall
44,Moet,Wine,24,463,23,Fall
44,Orange Juice,Soft Drinks,24,289,19,Fall
44,Passoa,Spirits,30,456,10,Fall
44,Peroni,Beer,36,182,36,Fall
44,Pineapple Juice,Soft Drinks,24,443,10,Fall
44,Pink Gin,Spirits,49,208,33,Fall
44,Pinot Grigio,Wine,26,332,15,Fall
44,Prosecco,Wine,15,497,7,Fall
44,Rijoca,Wine,44,237,42,Fall
44,Sauvignon Blanc,Wine,23,105,7,Fall
44,St Germain,Spirits,34,393,14,Fall
44,Tanqueray 10,Spirits,15,252,2,Fall
44,Tonic Water,Soft Drinks,32,227,18,Fall
45,Apple Juice,Soft Drinks,19,142,17,Fall
45,Bacardi Blanco,Spirits,14,274,6,Fall
45,Bira Moretti,Beer,11,121,0,Fall
45,Bombay Gin,Spirits,10,300,1,Fall
45,Captain Morgan Spiced Rum,Spirits,27,190,10,Fall
45,Chardonnay,Wine,13,249,9,Fall
45,Coca Cola,Soft Drinks,27,246,18,Fall
45,Coke Zero,Soft Drinks,8,307,0,Fall
45,Cointreau,Spirits,29,122,11,Fall
45,Corona,Beer,38,202,23,Fall
45,Cranberry Juice,Soft Drinks,29,347,12,Fall
45,Dalmore 12,Spirits,45,218,30,Fall
45,Diet Coke,Soft Drinks,50,233,39,Fall
45,Disaronno,Spirits,12,364,0,Fall
45,Havana Club 3,Spirits,25,328,18,Fall
45,Havana Club 7,Spirits,40,352,25,Fall
45,High Commissioner,Spirits,20,135,13,Fall
45,Irn Bru,Soft Drinks,9,467,0,Fall
45,J20,Soft Drinks,39,296,34,Fall
45,Jack Daniels,Spirits,35,244,26,Fall
45,Kahlua,Spirits,30,330,26,Fall
45,Lemonade,Soft Drinks,15,466,1,Fall
45,Light Tonic,Soft Drinks,26,148,26,Fall
45,Limoncello,Spirits,18,139,14,Fall
45,Macallan 12,Spirits,15,170,0,Fall
45,Malbec,Wine,6,278,0,Fall
45,Martini Rosso,Spirits,30,466,13,Fall
45,Merlot,Wine,39,195,36,Fall
45,Moet,Wine,32,421,26,Fall
45,Orange Juice,Soft Drinks,19,270,10,Fall
45,Passoa,Spirits,38,455,28,Fall
45,Peroni,Beer,27,241,19,Fall
45,Pineapple Juice,Soft Drinks,42,182,40,Fall
45,Pink Gin,Spirits,27,345,14,Fall
45,Pinot Grigio,Wine,7,235,0,Fall
45,Prosecco,Wine,47,257,40,Fall
45,Rijoca,Wine,11,134,0,Fall
45,Sauvignon Blanc,Wine,38,479,28,Fall
45,St Germain,Spirits,48,302,47,Fall
45,Tanqueray 10,Spirits,46,161,26,Fall
45,Tonic Water,Soft Drinks,39,165,33,Fall
46,Apple Juice,Soft Drinks,34,410,28,Fall
46,Bacardi Blanco,Spirits,33,381,20,Fall
46,Bira Moretti,Beer,14,394,0,Fall
46,Bombay Gin,Spirits,41,421,35,Fall
46,Captain Morgan Spiced Rum,Spirits,31,181,29,Fall
46,Chardonnay,Wine,31,438,24,Fall
46,Coca Cola,Soft Drinks,29,407,24,Fall
46,Coke Zero,Soft Drinks,11,204,4,Fall
46,Cointreau,Spirits,11,336,0,Fall
46,Corona,Beer,34,178,32,Fall
46,Cranberry Juice,Soft Drinks,28,413,23,Fall
46,Dalmore 12,Spirits,15,307,13,Fall
46,Diet Coke,Soft Drinks,45,206,39,Fall
46,Disaronno,Spirits,8,233,0,Fall
46,Havana Club 3,Spirits,44,180,27,Fall
46,Havana Club 7,Spirits,32,466,16,Fall
46,High Commissioner,Spirits,45,408,44,Fall
46,Irn Bru,Soft Drinks,10,420,0,Fall
46,J20,Soft Drinks,16,408,1,Fall
46,Jack Daniels,Spirits,5,275,0,Fall
46,Kahlua,Spirits,33,330,28,Fall
46,Lemonade,Soft Drinks,18,163,16,Fall
46,Light Tonic,Soft Drinks,34,166,30,Fall
46,Limoncello,Spirits,31,314,16,Fall
46,Macallan 12,Spirits,42,217,42,Fall
46,Malbec,Wine,50,130,42,Fall
46,Martini Rosso,Spirits,44,483,40,Fall
46,Merlot,Wine,38,246,20,Fall
46,Moet,Wine,27,435,20,Fall
46,Orange Juice,Soft Drinks,33,101,30,Fall
46,Passoa,Spirits,30,429,28,Fall
46,Peroni,Beer,28,109,27,Fall
46,Pineapple Juice,Soft Drinks,38,164,23,Fall
46,Pink Gin,Spirits,38,296,26,Fall
46,Pinot Grigio,Wine,41,106,29,Fall
46,Prosecco,Wine,44,317,38,Fall
46,Rijoca,Wine,15,214,15,Fall
46,Sauvignon Blanc,Wine,11,114,2,Fall
46,St Germain,Spirits,33,157,17,Fall
46,Tanqueray 10,Spirits,41,343,31,Fall
46,Tonic Water,Soft Drinks,12,187,0,Fall
47,Apple Juice,Soft Drinks,13,301,0,Fall
47,Bacardi Blanco,Spirits,18,452,0,Fall
47,Bira Moretti,Beer,25,322,23,Fall
47,Bombay Gin,Spirits,41,441,31,Fall
47,Captain Morgan Spiced Rum,Spirits,35,227,18,Fall
47,Chardonnay,Wine,26,476,19,Fall
47,Coca Cola,Soft Drinks,15,183,7,Fall
47,Coke Zero,Soft Drinks,16,352,3,Fall
47,Cointreau,Spirits,9,499,0,Fall
47,Corona,Beer,46,227,34,Fall
47,Cranberry Juice,Soft Drinks,49,141,33,Fall
47,Dalmore 12,Spirits,25,129,20,Fall
47,Diet Coke,Soft Drinks,20,293,12,Fall
47,Disaronno,Spirits,19,322,0,Fall
47,Havana Club 3,Spirits,5,428,0,Fall
47,Havana Club 7,Spirits,20,163,10,Fall
47,High Commissioner,Spirits,35,238,24,Fall
47,Irn Bru,Soft Drinks,6,423,0,Fall
47,J20,Soft Drinks,28,410,18,Fall
47,Jack Daniels,Spirits,17,234,13,Fall
47,Kahlua,Spirits,11,179,0,Fall
47,Lemonade,Soft Drinks,11,366,0,Fall
47,Light Tonic,Soft Drinks,38,378,30,Fall
47,Limoncello,Spirits,16,286,5,Fall
47,Macallan 12,Spirits,30,343,26,Fall
47,Malbec,Wine,40,239,20,Fall
47,Martini Rosso,Spirits,27,168,19,Fall
47,Merlot,Wine,34,469,23,Fall
47,Moet,Wine,20,298,8,Fall
47,Orange Juice,Soft Drinks,8,238,0,Fall
47,Passoa,Spirits,16,208,0,Fall
47,Peroni,Beer,31,479,30,Fall
47,Pineapple Juice,Soft Drinks,23,273,4,Fall
47,Pink Gin,Spirits,50,384,34,Fall
47,Pinot Grigio,Wine,6,215,0,Fall
47,Prosecco,Wine,47,491,46,Fall
47,Rijoca,Wine,19,358,13,Fall
47,Sauvignon Blanc,Wine,24,224,24,Fall
47,St Germain,Spirits,17,463,1,Fall
47,Tanqueray 10,Spirits,37,170,30,Fall
47,Tonic Water,Soft Drinks,17,197,7,Fall
48,Apple Juice,Soft Drinks,28,222,18,Fall
48,Bacardi Blanco,Spirits,43,398,30,Fall
48,Bira Moretti,Beer,43,377,25,Fall
48,Bombay Gin,Spirits,8,113,0,Fall
48,Captain Morgan Spiced Rum,Spirits,39,238,36,Fall
48,Chardonnay,Wine,35,264,16,Fall
48,Coca Cola,Soft Drinks,15,194,0,Fall
48,Coke Zero,Soft Drinks,21,461,11,Fall
48,Cointreau,Spirits,39,199,21,Fall
48,Corona,Beer,9,209,7,Fall
48,Cranberry Juice,Soft Drinks,19,154,10,Fall
48,Dalmore 12,Spirits,10,222,5,Fall
48,Diet Coke,Soft Drinks,28,368,24,Fall
48,Disaronno,Spirits,31,451,23,Fall
48,Havana Club 3,Spirits,35,120,26,Fall
48,Havana Club 7,Spirits,41,391,30,Fall
48,High Commissioner,Spirits,45,347,39,Fall
48,Irn Bru,Soft Drinks,13,166,0,Fall
48,J20,Soft Drinks,14,114,0,Fall
48,Jack Daniels,Spirits,45,258,43,Fall
48,Kahlua,Spirits,11,332,4,Fall
48,Lemonade,Soft Drinks,16,456,0,Fall
48,Light Tonic,Soft Drinks,34,283,31,Fall
48,Limoncello,Spirits,48,333,48,Fall
48,Macallan 12,Spirits,28,151,20,Fall
48,Malbec,Wine,25,464,5,Fall
48,Martini Rosso,Spirits,46,147,26,Fall
48,Merlot,Wine,27,253,24,Fall
48,Moet,Wine,7,406,1,Fall
48,Orange Juice,Soft Drinks,35,351,24,Fall
48,Passoa,Spirits,22,350,13,Fall
48,Peroni,Beer,49,391,33,Fall
48,Pineapple Juice,Soft Drinks,35,292,22,Fall
48,Pink Gin,Spirits,13,158,9,Fall
48,Pinot Grigio,Wine,26,111,21,Fall
48,Prosecco,Wine,47,286,42,Fall
48,Rijoca,Wine,42,423,34,Fall
48,Sauvignon Blanc,Wine,38,287,18,Fall
48,St Germain,Spirits,10,360,4,Fall
48,Tanqueray 10,Spirits,26,489,25,Fall
48,Tonic Water,Soft Drinks,40,374,31,Fall
49,Apple Juice,Soft Drinks,36,122,23,Fall
49,Bacardi Blanco,Spirits,8,236,0,Fall
49,Bira Moretti,Beer,28,354,28,Fall
49,Bombay Gin,Spirits,28,415,12,Fall
49,Captain Morgan Spiced Rum,Spirits,12,345,2,Fall
49,Chardonnay,Wine,50,224,41,Fall
49,Coca Cola,Soft Drinks,16,345,16,Fall
49,Coke Zero,Soft Drinks,19,236,5,Fall
49,Cointreau,Spirits,35,457,22,Fall
49,Corona,Beer,38,255,35,Fall
49,Cranberry Juice,Soft Drinks,13,171,2,Fall
49,Dalmore 12,Spirits,23,253,14,Fall
49,Diet Coke,Soft Drinks,45,337,33,Fall
49,Disaronno,Spirits,6,416,5,Fall
49,Havana Club 3,Spirits,47,415,42,Fall
49,Havana Club 7,Spirits,44,184,32,Fall
49,High Commissioner,Spirits,42,496,27,Fall
49,Irn Bru,Soft Drinks,26,475,17,Fall
49,J20,Soft Drinks,14,492,4,Fall
49,Jack Daniels,Spirits,45,312,26,Fall
49,Kahlua,Spirits,28,198,11,Fall
49,Lemonade,Soft Drinks,15,285,14,Fall
49,Light Tonic,Soft Drinks,33,255,17,Fall
49,Limoncello,Spirits,48,167,39,Fall
49,Macallan 12,Spirits,47,451,33,Fall
49,Malbec,Wine,15,119,14,Fall
49,Martini Rosso,Spirits,22,269,20,Fall
49,Merlot,Wine,22,108,13,Fall
49,Moet,Wine,14,196,6,Fall
49,Orange Juice,Soft Drinks,6,357,0,Fall
49,Passoa,Spirits,23,300,11,Fall
49,Peroni,Beer,16,293,9,Fall
49,Pineapple Juice,Soft Drinks,36,236,28,Fall
49,Pink Gin,Spirits,33,405,26,Fall
49,Pinot Grigio,Wine,19,444,13,Fall
49,Prosecco,Wine,36,111,31,Fall
49,Rijoca,Wine,14,310,0,Fall
49,Sauvignon Blanc,Wine,7,314,3,Fall
49,St Germain,Spirits,16,216,15,Fall
49,Tanqueray 10,Spirits,7,302,0,Fall
49,Tonic Water,Soft Drinks,35,114,19,Fall
50,Apple Juice,Soft Drinks,47,226,42,Fall
50,Bacardi Blanco,Spirits,13,151,0,Fall
50,Bira Moretti,Beer,42,474,33,Fall
50,Bombay Gin,Spirits,22,262,14,Fall
50,Captain Morgan Spiced Rum,Spirits,35,215,19,Fall
50,Chardonnay,Wine,43,197,32,Fall
50,Coca Cola,Soft Drinks,32,319,29,Fall
50,Coke Zero,Soft Drinks,47,116,42,Fall
50,Cointreau,Spirits,11,459,9,Fall
50,Corona,Beer,27,177,14,Fall
50,Cranberry Juice,Soft Drinks,48,315,47,Fall
50,Dalmore 12,Spirits,29,457,18,Fall
50,Diet Coke,Soft Drinks,30,146,23,Fall
50,Disaronno,Spirits,44,243,40,Fall
50,Havana Club 3,Spirits,36,263,35,Fall
50,Havana Club 7,Spirits,17,222,9,Fall
50,High Commissioner,Spirits,44,435,37,Fall
50,Irn Bru,Soft Drinks,27,449,19,Fall
50,J20,Soft Drinks,38,224,22,Fall
50,Jack Daniels,Spirits,18,459,3,Fall
50,Kahlua,Spirits,43,436,30,Fall
50,Lemonade,Soft Drinks,26,148,16,Fall
50,Light Tonic,Soft Drinks,10,427,0,Fall
50,Limoncello,Spirits,10,291,0,Fall
50,Macallan 12,Spirits,33,381,28,Fall
50,Malbec,Wine,45,302,36,Fall
50,Martini Rosso,Spirits,17,281,1,Fall
50,Merlot,Wine,31,201,15,Fall
50,Moet,Wine,38,355,27,Fall
50,Orange Juice,Soft Drinks,8,253,7,Fall
50,Passoa,Spirits,45,471,36,Fall
50,Peroni,Beer,19,349,16,Fall
50,Pineapple Juice,Soft Drinks,44,323,35,Fall
50,Pink Gin,Spirits,42,363,40,Fall
50,Pinot Grigio,Wine,49,143,37,Fall
50,Prosecco,Wine,29,381,28,Fall
50,Rijoca,Wine,32,404,22,Fall
50,Sauvignon Blanc,Wine,15,312,1,Fall
50,St Germain,Spirits,45,320,26,Fall
50,Tanqueray 10,Spirits,31,271,16,Fall
50,Tonic Water,Soft Drinks,27,305,18,Fall
